dow,lake_name,acre,utm_x,utm_y,county,county_name,inspect,zm2019,ss2019,ew2019
60022400,unnamed,17,263743,5274344,60,polk,0,0,0,0
60024900,unnamed,17,267586,5282988,60,polk,0,0,0,0
60039300,unnamed,17,252914,5274333,60,polk,0,0,0,0
6005100,unnamed,17,239558,5028342,6,big stone,0,0,0,0
62009500,evergreen ponds,17,490602,4996397,62,ramsey,0,0,0,0
62022400,burlington pond,17,485610,4979714,62,ramsey,0,0,0,0
69000900,kookoosh,17,588648,5226298,69,saint louis,0,0,0,0
69014100,unnamed,17,573598,5219089,69,saint louis,0,0,0,0
69025800,little skeleton,17,564488,5293328,69,saint louis,0,0,0,0
69026100,square,17,570085,5291390,69,saint louis,0,0,0,0
69027000,fishing,17,563798,5287656,69,saint louis,0,0,0,0
69027300,unnamed,17,570358,5303250,69,saint louis,0,0,0,0
69030500,meat,17,567509,5307703,69,saint louis,0,0,0,0
69034400,unnamed,17,566132,5351844,69,saint louis,0,0,0,0
69036100,chase,17,566903,5344962,69,saint louis,0,0,0,0
69085200,unnamed,17,512849,5179750,69,saint louis,0,0,0,0
69100700,mcniven,17,516751,5266837,69,saint louis,0,0,0,0
69112900,unnamed,17,530246,5360195,69,saint louis,0,0,0,0
71004800,unnamed,17,455378,5036263,71,sherburne,0,0,0,0
73004100,unnamed,17,391974,5025131,73,stearns,0,0,0,0
73010800,unnamed,17,386107,5043425,73,stearns,0,0,0,0
77009900,unnamed,17,360650,5073655,77,todd,0,0,0,0
82002900,unnamed,17,512100,5004298,82,washington,0,0,0,0
82003900,unnamed,17,508239,5000909,82,washington,0,0,0,0
82006200,unnamed,17,510977,5010247,82,washington,0,0,0,0
82011200,rose,17,510155,4978834,82,washington,0,0,0,0
82029400,unnamed,17,513116,5003941,82,washington,0,0,0,0
86005200,unnamed,17,433425,5007362,86,wright,0,0,0,0
86020100,unnamed,17,418567,4999083,86,wright,0,0,0,0
1009500,unnamed,16,463343,5141205,1,aitkin,0,0,0,0
1025100,spalding,16,482363,5157400,1,aitkin,0,0,0,0
11003200,camel,16,441160,5226032,11,cass,0,0,0,0
11017600,marshall,16,402400,5212456,11,cass,0,0,0,0
11029900,unnamed,16,401045,5203660,11,cass,0,0,0,0
11042500,unnamed,16,376034,5161670,11,cass,0,0,0,0
11042900,round,16,379298,5158624,11,cass,0,0,0,0
11044000,unnamed,16,374611,5166659,11,cass,0,0,0,0
11056900,unnamed,16,422404,5195540,11,cass,0,0,0,0
11058000,unnamed,16,408857,5188856,11,cass,0,0,0,0
11063200,abe,16,427456,5193051,11,cass,0,0,0,0
11071900,unnamed,16,440131,5191166,11,cass,0,0,0,0
11080800,unnamed,16,409433,5214684,11,cass,0,0,0,0
14010100,unnamed,16,247399,5193452,14,clay,0,0,0,0
14032500,flickertail prairie,16,245401,5218038,14,clay,0,0,0,0
15003100,unnamed,16,333064,5290765,15,clearwater,0,0,0,0
15008900,steenerson,16,319233,5284167,15,clearwater,0,0,0,0
15010900,sandback,16,312468,5233725,15,clearwater,0,0,0,0
15017300,wettersten,16,333839,5228547,15,clearwater,0,0,0,0
15017800,kirk,16,329225,5225082,15,clearwater,0,0,0,0
15021200,unnamed,16,325914,5230036,15,clearwater,0,0,0,0
15024900,unnamed,16,307733,5232117,15,clearwater,0,0,0,0
15027300,unnamed,16,307669,5235572,15,clearwater,0,0,0,0
15028500,unnamed,16,310592,5259120,15,clearwater,0,0,0,0
15039000,unnamed,16,312732,5231192,15,clearwater,0,0,0,0
16003100,loft,16,718635,5321804,16,cook,0,0,0,0
16010200,twelve,16,704291,5314130,16,cook,0,0,0,0
16012100,strawberry,16,702041,5322817,16,cook,0,0,0,0
16026000,footsteps,16,683963,5315026,16,cook,0,0,0,0
16026300,bet,16,679347,5315478,16,cook,0,0,0,0
16028900,north branch,16,681142,5307928,16,cook,0,0,0,0
16033200,susana,16,679441,5330926,16,cook,0,0,0,0
16041400,vesper,16,668181,5315955,16,cook,0,0,0,0
16042600,ferret,16,668134,5319749,16,cook,0,0,0,0
16042900,unnamed,16,675909,5320482,16,cook,0,0,0,0
16046400,frisk,16,661770,5285422,16,cook,0,0,0,0
16050700,violation,16,660513,5313074,16,cook,0,0,0,0
16053600,ahgoday,16,659318,5322269,16,cook,0,0,0,0
16054800,doe,16,665439,5321653,16,cook,0,0,0,0
16058500,north kerfoot,16,664907,5332053,16,cook,0,0,0,0
16059000,rally,16,656617,5329559,16,cook,0,0,0,0
16066500,paoli,16,655400,5297781,16,cook,0,0,0,0
16068000,needle,16,650628,5313067,16,cook,0,0,0,0
16068500,mug,16,653050,5313091,16,cook,0,0,0,0
16077500,rumpuss,16,651980,5329657,16,cook,0,0,0,0
16077600,acorn,16,652497,5329375,16,cook,0,0,0,0
16077900,loop,16,654468,5329253,16,cook,0,0,0,0
16078700,ellquist,16,650799,5328265,16,cook,0,0,0,0
16085000,unnamed,16,715342,5330395,16,cook,0,0,0,0
18002700,sunfish,16,434459,5125710,18,crow wing,0,0,0,0
18007400,unnamed,16,435990,5142953,18,crow wing,0,0,0,0
18011300,unnamed,16,421401,5140841,18,crow wing,0,0,0,0
18043300,unnamed,16,431198,5147790,18,crow wing,0,0,0,0
18062100,unnamed,16,418804,5178358,18,crow wing,0,0,0,0
18069700,unnamed,16,413288,5183160,18,crow wing,0,0,0,0
18070000,unnamed,16,413227,5183883,18,crow wing,0,0,0,0
18071700,unnamed,16,409766,5183627,18,crow wing,0,0,0,0
19013600,unnamed,16,489966,4964996,19,dakota,0,0,0,0
21004700,unnamed,16,314787,5072546,21,douglas,0,0,0,0
21011000,unnamed,16,306346,5084922,21,douglas,0,0,0,0
21013100,unnamed,16,310307,5100764,21,douglas,0,0,0,0
21031700,unnamed,16,294819,5082547,21,douglas,0,0,0,0
21033300,unnamed,16,286574,5099054,21,douglas,0,0,0,0
21034400,unnamed,16,290580,5093040,21,douglas,0,0,0,0
21036500,unnamed,16,292162,5101997,21,douglas,0,0,0,0
26001800,unnamed,16,278269,5088904,26,grant,0,0,0,0
26007300,larson,16,277588,5108379,26,grant,0,0,0,0
26008900,unnamed,16,278019,5101033,26,grant,0,0,0,0
27004400,indianhead,16,469370,4969657,27,hennepin,0,0,0,0
27007400,idlewild,16,466090,4967577,27,hennepin,0,0,0,0
27009400,lone,16,465992,4972086,27,hennepin,0,0,0,0
27019500,unnamed,16,444533,4995448,27,hennepin,0,0,0,0
27106800,ancel's glen,16,472913,4962627,27,hennepin,0,0,0,0
29003100,unnamed,16,369972,5210411,29,hubbard,0,0,0,0
29003700,unnamed,16,368125,5210110,29,hubbard,0,0,0,0
29005300,unnamed,16,372682,5214781,29,hubbard,0,0,0,0
29010300,unnamed,16,358607,5212066,29,hubbard,0,0,0,0
29012400,3rd little gulch,16,358703,5226628,29,hubbard,0,0,0,0
29017900,unnamed,16,352496,5212278,29,hubbard,0,0,0,0
29019400,unnamed,16,350043,5222726,29,hubbard,0,0,0,0
29022400,mccarty,16,353320,5225170,29,hubbard,0,0,0,0
29030600,crystal,16,339417,5251931,29,hubbard,0,0,0,0
29047800,unnamed,16,355109,5226721,29,hubbard,0,0,0,0
30012900,radke,16,462189,5051030,30,isanti,0,0,0,0
3014100,unnamed,16,315713,5222062,3,becker,0,0,0,0
3027900,unnamed,16,291137,5191597,3,becker,0,0,0,0
3036100,west twin,16,281049,5184681,3,becker,0,0,0,0
3075600,unnamed,16,274632,5181790,3,becker,0,0,0,0
3076800,unnamed,16,273210,5198872,3,becker,0,0,0,0
31001800,unnamed,16,491165,5235769,31,itasca,0,0,0,0
31014800,little moose,16,483843,5274394,31,itasca,0,0,0,0
31018600,perch,16,480424,5297416,31,itasca,0,0,0,0
31040900,francis,16,460822,5255886,31,itasca,0,0,0,0
31055600,long,16,447902,5220175,31,itasca,0,0,0,0
31059600,miller,16,451998,5254021,31,itasca,0,0,0,0
31065900,ethel,16,451466,5274838,31,itasca,0,0,0,0
31066900,raft,16,453008,5269324,31,itasca,0,0,0,0
31069100,burr,16,447590,5284918,31,itasca,0,0,0,0
31069300,second,16,451210,5282052,31,itasca,0,0,0,0
31073100,unnamed,16,442015,5226415,31,itasca,0,0,0,0
34039100,unnamed,16,342602,5020601,34,kandiyohi,0,0,0,0
38001700,blesener,16,639823,5260872,38,lake,0,0,0,0
38010700,fable,16,645137,5315578,38,lake,0,0,0,0
38012900,pace,16,643524,5321508,38,lake,0,0,0,0
38015900,unnamed,16,646526,5315711,38,lake,0,0,0,0
38021300,chaco,16,644565,5336649,38,lake,0,0,0,0
38023900,unnamed,16,633047,5253557,38,lake,0,0,0,0
38026200,unnamed,16,629884,5268846,38,lake,0,0,0,0
38032700,kaapoo,16,635004,5315282,38,lake,0,0,0,0
38035000,yoke,16,636089,5305825,38,lake,0,0,0,0
38038700,dipper,16,635382,5326943,38,lake,0,0,0,0
38046900,coon,16,628411,5313712,38,lake,0,0,0,0
38065700,fourth mcdougal,16,608582,5276303,38,lake,0,0,0,0
38076300,unnamed,16,597247,5271959,38,lake,0,0,0,0
38080300,hube,16,597931,5326622,38,lake,0,0,0,0
38086100,unnamed,16,597484,5328321,38,lake,0,0,0,0
4003700,unnamed,16,378265,5260261,4,beltrami,0,0,0,0
4007200,flenner,16,380917,5283143,4,beltrami,0,0,0,0
4027200,columbo,16,352686,5302706,4,beltrami,0,0,0,0
4027800,unnamed,16,347756,5302282,4,beltrami,0,0,0,0
4046900,unnamed,16,341280,5302009,4,beltrami,0,0,0,0
44045200,unnamed,16,273891,5237895,44,marshall,0,0,0,0
49004900,mallard,16,387076,5114647,49,morrison,0,0,0,0
49007400,mud,16,388502,5117355,49,morrison,0,0,0,0
49007700,unnamed,16,390279,5128024,49,morrison,0,0,0,0
49012500,unnamed,16,377143,5124916,49,morrison,0,0,0,0
5001000,unnamed,16,407671,5054111,5,benton,0,0,0,0
54000500,unnamed,16,258824,5230888,54,norman,0,0,0,0
56029200,unnamed,16,293124,5122758,56,otter tail,0,0,0,0
56039700,unnamed,16,284792,5114645,56,otter tail,0,0,0,0
56051000,unnamed,16,278765,5162823,56,otter tail,0,0,0,0
56054600,unnamed,16,277622,5172892,56,otter tail,0,0,0,0
56066700,unnamed,16,274984,5136035,56,otter tail,0,0,0,0
56067200,unnamed,16,270923,5135515,56,otter tail,0,0,0,0
56075000,unnamed,16,276232,5165674,56,otter tail,0,0,0,0
56085700,unnamed,16,259930,5137383,56,otter tail,0,0,0,0
56088400,unnamed,16,264713,5142284,56,otter tail,0,0,0,0
56090800,unnamed,16,264909,5152366,56,otter tail,0,0,0,0
56092000,unnamed,16,264432,5162303,56,otter tail,0,1,0,0
56097600,unnamed,16,253404,5138803,56,otter tail,0,0,0,0
56113800,unnamed,16,268849,5154994,56,otter tail,0,0,0,0
56135200,unnamed,16,303926,5161082,56,otter tail,0,0,0,0
56143800,unnamed,16,288573,5124793,56,otter tail,0,0,0,0
56167600,unnamed,16,264578,5171254,56,otter tail,0,0,0,0
56167800,unnamed,16,264915,5169202,56,otter tail,0,0,0,0
58004000,clayton,16,527783,5087776,58,pine,0,0,0,0
58014000,silberg,16,492115,5064870,58,pine,0,0,0,0
58016200,unnamed,16,517311,5073411,58,pine,0,0,0,0
60005100,unnamed,16,304160,5290149,60,polk,0,0,0,0
60006300,unnamed,16,301871,5288011,60,polk,0,0,0,0
60015500,unnamed,16,286798,5283396,60,polk,0,0,0,0
60016600,unnamed,16,285573,5289355,60,polk,0,0,0,0
60020300,unnamed,16,275797,5279141,60,polk,0,0,0,0
6002500,unnamed,16,243137,5023980,6,big stone,0,0,0,0
60036200,unnamed,16,295186,5288868,60,polk,0,0,0,0
60037900,unnamed,16,263309,5271586,60,polk,0,0,0,0
6025400,unnamed,16,225445,5046828,6,big stone,0,0,0,0
6040700,unnamed,16,239171,5029623,6,big stone,0,0,0,0
61021900,unnamed,16,330803,5040284,61,pope,0,0,0,0
62008100,judy,16,489127,4987541,62,ramsey,0,0,0,0
69002600,holmsey,16,583667,5231227,69,saint louis,0,0,0,0
69003400,kylen,16,589855,5243330,69,saint louis,0,0,0,0
69010900,unnamed,16,581983,5208991,69,saint louis,0,0,0,0
69017200,chant,16,576803,5311575,69,saint louis,0,0,0,0
69017900,hunch,16,579446,5320460,69,saint louis,0,0,0,0
69029100,unnamed,16,565712,5312632,69,saint louis,0,0,0,0
69070900,teal,16,532370,5241498,69,saint louis,0,0,0,0
69071000,unnamed,16,528503,5242558,69,saint louis,0,0,0,0
69071200,mallard,16,532701,5241188,69,saint louis,0,0,0,0
69085300,unnamed,16,513337,5179907,69,saint louis,0,0,0,0
69087400,unnamed,16,503921,5374148,69,saint louis,0,0,0,0
69107000,unnamed,16,555544,5336698,69,saint louis,0,0,0,0
69121200,unnamed,16,560442,5233315,69,saint louis,0,0,0,0
70011300,mill pond,16,449944,4945720,70,scott,0,0,0,0
71016600,unnamed,16,416862,5037295,71,sherburne,0,0,0,0
73012100,unnamed,16,385817,5055410,73,stearns,0,0,0,0
73019400,unnamed,16,373603,5068960,73,stearns,0,0,0,0
73037100,unnamed,16,383119,5045344,73,stearns,0,0,0,0
80002500,unnamed,16,350616,5184780,80,wadena,0,0,0,0
82002800,staples,16,511570,5003223,82,washington,0,0,0,0
82035100,unnamed,16,507245,4988839,82,washington,0,0,0,0
84001100,unnamed,16,244308,5166969,84,wilkin,0,0,0,0
86018900,unnamed,16,418444,4986576,86,wright,0,0,0,0
86023200,unnamed,16,418082,5010659,86,wright,0,0,0,0
86029100,unnamed,16,402430,5011129,86,wright,0,0,0,0
86034700,unnamed,16,416822,5017013,86,wright,0,0,0,0
9001300,third,16,538034,5173231,9,carlton,0,0,0,0
9010600,unnamed,16,538676,5159622,9,carlton,0,0,0,0
9011700,unnamed,16,526010,5148599,9,carlton,0,0,0,0
1000600,mud,15,494851,5165336,1,aitkin,0,0,0,0
1001300,kelly,15,490149,5161942,1,aitkin,0,0,0,0
1003200,camp,15,483822,5175656,1,aitkin,0,0,0,0
1005400,unnamed,15,478082,5189474,1,aitkin,0,0,0,0
11053600,tadpole,15,407561,5207391,11,cass,0,0,0,0
11058300,unnamed,15,423314,5184865,11,cass,0,0,0,0
11061400,farber,15,367497,5141786,11,cass,0,0,0,0
11063600,unnamed,15,378650,5181567,11,cass,0,0,0,0
11072100,tank,15,437204,5189833,11,cass,0,0,0,0
11084200,unnamed,15,377914,5199643,11,cass,0,0,0,0
11086000,deadman,15,395850,5186337,11,cass,0,0,0,0
11097000,unnamed,15,374406,5161192,11,cass,0,0,0,0
11097500,unnamed,15,439916,5197077,11,cass,0,0,0,0
12009100,unnamed,15,284689,4981000,12,chippewa,0,0,0,0
13001000,peterson,15,517377,5024173,13,chisago,0,0,0,0
13009300,green marsh,15,519954,5020814,13,chisago,0,0,0,0
13012400,wallin marsh,15,516799,5035216,13,chisago,0,0,0,0
13012500,rondeau marsh,15,517223,5042599,13,chisago,0,0,0,0
13015400,unnamed,15,512289,5027488,13,chisago,0,0,0,0
14032300,hitterdal wpa,15,251154,5207017,14,clay,0,0,0,0
14032700,flowing wpa,15,234831,5212510,14,clay,0,0,0,0
15004100,unnamed,15,331773,5292081,15,clearwater,0,0,0,0
15019300,unnamed,15,330187,5291082,15,clearwater,0,0,0,0
15020400,unnamed,15,325847,5234699,15,clearwater,0,0,0,0
15021400,unnamed,15,323053,5226867,15,clearwater,0,0,0,0
15021700,unnamed,15,321830,5227172,15,clearwater,0,0,0,0
15023900,unnamed,15,324348,5320242,15,clearwater,0,0,0,0
15024800,unnamed,15,308521,5233528,15,clearwater,0,0,0,0
15025800,unnamed,15,314412,5226733,15,clearwater,0,0,0,0
15026800,tincup,15,310930,5236609,15,clearwater,0,0,0,0
15027500,unnamed,15,308582,5235845,15,clearwater,0,0,0,0
16012200,melon,15,702796,5322273,16,cook,0,0,0,0
16014400,eggers,15,695496,5310768,16,cook,0,0,0,0
16016500,sere,15,694582,5316193,16,cook,0,0,0,0
16019500,lantern,15,686581,5316633,16,cook,0,0,0,0
16020000,road,15,688284,5324410,16,cook,0,0,0,0
16021600,gore,15,687135,5321283,16,cook,0,0,0,0
16030800,prune,15,685000,5323719,16,cook,0,0,0,0
16034000,mash,15,676205,5326869,16,cook,0,0,0,0
16039900,unnamed,15,673785,5313726,16,cook,0,0,0,0
16040100,unnamed,15,667174,5310777,16,cook,0,0,0,0
16043600,unnamed,15,670501,5319228,16,cook,0,0,0,0
16044200,gunstock,15,667159,5316872,16,cook,0,0,0,0
16052200,handle,15,657740,5308756,16,cook,0,0,0,0
16059400,chub,15,659049,5328692,16,cook,0,0,0,0
16084000,unnamed,15,653692,5327926,16,cook,0,0,0,0
16084800,unnamed,15,731051,5315645,16,cook,0,0,0,0
16086000,unnamed,15,693512,5306288,16,cook,0,0,0,0
18019400,little pickerel,15,421845,5173049,18,crow wing,0,0,0,0
18027400,unnamed,15,418438,5171031,18,crow wing,0,0,0,0
18043400,yawkey mine,15,427630,5150169,18,crow wing,0,0,0,0
18048000,unnamed,15,430108,5128958,18,crow wing,0,0,0,0
18050900,ringhand,15,436096,5149215,18,crow wing,0,0,0,0
18066800,unnamed,15,418737,5149971,18,crow wing,0,0,0,0
18070700,unnamed,15,414762,5176724,18,crow wing,0,0,0,0
18072900,unnamed,15,401305,5150463,18,crow wing,0,0,0,0
19005100,horseshoe,15,493137,4967878,19,dakota,0,0,0,0
19005400,unnamed,15,491432,4966663,19,dakota,0,0,0,0
21005900,unnamed,15,314956,5095105,21,douglas,0,0,0,0
21022700,loves,15,299109,5092812,21,douglas,0,0,0,0
21038700,unnamed,15,295965,5083288,21,douglas,0,0,0,0
26008300,werson,15,278716,5103723,26,grant,0,0,0,0
26031000,unnamed,15,284683,5095489,26,grant,0,0,0,0
27009100,wing,15,462470,4972312,27,hennepin,0,0,0,0
27010800,kreatz,15,460425,4983237,27,hennepin,0,0,0,0
27011000,cavanaugh,15,465021,4981153,27,hennepin,0,0,0,0
27019300,unnamed,15,446178,4997631,27,hennepin,0,0,0,0
27062700,northwood,15,468997,4986080,27,hennepin,0,0,0,0
29012200,1st little gulch,15,360379,5225993,29,hubbard,0,0,0,0
29022500,camp seven,15,353554,5224473,29,hubbard,0,0,0,0
29027800,unnamed,15,344005,5217137,29,hubbard,0,0,0,0
29029300,twin,15,336268,5226794,29,hubbard,0,0,0,0
29031700,unnamed,15,372422,5195237,29,hubbard,0,0,0,0
29045900,unnamed,15,352141,5204143,29,hubbard,0,0,0,0
3005700,unnamed,15,320657,5194983,3,becker,0,0,0,0
3012600,pihlaja's,15,314916,5197607,3,becker,0,0,0,0
3013200,unnamed,15,306543,5208227,3,becker,0,0,0,0
3027400,sand,15,290095,5192537,3,becker,0,0,0,0
3068100,bodaush,15,291298,5219428,3,becker,0,0,0,0
3069200,knights,15,330792,5207185,3,becker,0,0,0,0
31002700,unnamed,15,485721,5231012,31,itasca,0,0,0,0
31010300,unnamed,15,476924,5236365,31,itasca,0,0,0,0
31018200,unnamed,15,478036,5299446,31,itasca,0,0,0,0
31023500,unnamed,15,466432,5255610,31,itasca,0,0,0,0
31033000,island,15,472701,5301279,31,itasca,0,0,0,0
31038000,unnamed,15,464590,5243692,31,itasca,0,0,0,0
31041100,upper spring,15,456811,5255997,31,itasca,0,0,0,0
31057400,stevens,15,455614,5236556,31,itasca,0,0,0,0
31065500,cad,15,454798,5275076,31,itasca,0,0,0,0
31095400,unnamed,15,468287,5262291,31,itasca,0,0,0,0
31095600,unnamed,15,471990,5259912,31,itasca,0,0,0,0
31098500,unnamed,15,422468,5254586,31,itasca,0,0,0,0
31098600,unnamed,15,426722,5278883,31,itasca,0,0,0,0
31099600,unnamed,15,415019,5268988,31,itasca,0,0,0,0
31099700,unnamed,15,416528,5266538,31,itasca,0,0,0,0
36003800,pine,15,400106,5307340,36,koochiching,0,0,0,0
38012000,lounge,15,643753,5323309,38,lake,0,0,0,0
38020800,mist,15,642541,5334932,38,lake,0,0,0,0
38027000,dumbbell,15,630102,5277154,38,lake,0,0,0,0
38032500,blissfull,15,635832,5315179,38,lake,0,0,0,0
38037600,muskrat,15,634510,5318224,38,lake,0,0,0,0
38040700,unnamed,15,628956,5243393,38,lake,0,0,0,0
38048600,brunch,15,623674,5308271,38,lake,0,0,0,0
38060700,unnamed,15,610317,5308184,38,lake,0,0,0,0
38069500,climber,15,604333,5287399,38,lake,0,0,0,0
38079900,webfoot,15,591821,5331351,38,lake,0,0,0,0
38089400,unnamed,15,597563,5228584,38,lake,0,0,0,0
38089600,unnamed,15,610506,5227210,38,lake,0,0,0,0
38090000,slade,15,639367,5256682,38,lake,0,0,0,0
39000700,keller dam,15,349588,5388459,39,lake of the woods,0,0,0,0
4009600,unnamed,15,374011,5266910,4,beltrami,0,0,0,0
4011600,unnamed,15,372822,5274154,4,beltrami,0,0,0,0
4029200,unnamed,15,341656,5270328,4,beltrami,0,0,0,0
4033500,caville,15,338245,5302120,4,beltrami,0,0,0,0
4034800,unnamed,15,379156,5258008,4,beltrami,0,0,0,0
4036000,unnamed,15,384451,5275295,4,beltrami,0,0,0,0
4043000,unnamed,15,348695,5300490,4,beltrami,0,0,0,0
47027700,unnamed,15,396367,4983420,47,meeker,0,0,0,0
49009900,bass,15,382171,5115035,49,morrison,0,0,0,0
49011400,unnamed,15,379620,5112980,49,morrison,0,0,0,0
56004400,unnamed,15,318912,5123784,56,otter tail,0,0,0,0
56011100,unnamed,15,311736,5119010,56,otter tail,0,0,0,0
56025600,unnamed,15,295256,5114469,56,otter tail,0,0,0,0
56027700,unnamed,15,286539,5109983,56,otter tail,0,0,0,0
56031600,unnamed,15,286987,5148410,56,otter tail,0,0,0,0
56040400,unnamed,15,276760,5113651,56,otter tail,0,0,0,0
56066500,unnamed,15,272702,5136664,56,otter tail,0,0,0,0
56074000,unnamed,15,268764,5151531,56,otter tail,0,0,0,0
56084500,unnamed,15,264812,5123951,56,otter tail,0,0,0,0
56099100,unnamed,15,256910,5144738,56,otter tail,0,0,0,0
56102100,unnamed,15,257191,5167509,56,otter tail,0,0,0,0
56104800,unnamed,15,248931,5169191,56,otter tail,0,0,0,0
56113900,unnamed,15,269384,5154834,56,otter tail,0,0,0,0
56116700,unnamed,15,253623,5155216,56,otter tail,0,0,0,0
56160200,unnamed,15,255679,5164576,56,otter tail,0,0,0,0
56161400,unnamed,15,266299,5162547,56,otter tail,0,0,0,0
60004400,unnamed,15,301011,5291819,60,polk,0,0,0,0
6009700,unnamed,15,235320,5022010,6,big stone,0,0,0,0
6029100,unnamed,15,238584,5026991,6,big stone,0,0,0,0
6033500,unnamed,15,240806,5028261,6,big stone,0,0,0,0
61005700,unnamed,15,319263,5050421,61,pope,0,0,0,0
61013600,unnamed,15,302608,5039697,61,pope,0,0,0,0
61022800,unnamed,15,317994,5039295,61,pope,0,0,0,0
61043800,unnamed,15,290182,5058453,61,pope,0,0,0,0
62002600,teal pond,15,494235,4992712,62,ramsey,0,0,0,0
62007200,karth,15,488056,4991340,62,ramsey,0,0,0,0
69013600,marion,15,576942,5224397,69,saint louis,0,0,0,0
69033100,weeny,15,564256,5342397,69,saint louis,0,0,0,0
69036000,profit,15,566821,5345870,69,saint louis,0,0,0,0
69036300,posse,15,562203,5344464,69,saint louis,0,0,0,0
69079100,beaver,15,518750,5281691,69,saint louis,0,0,0,0
69098800,hush,15,568457,5258589,69,saint louis,0,0,0,0
69102900,little lost,15,541398,5295496,69,saint louis,0,0,0,0
69104000,little dry,15,583901,5311965,69,saint louis,0,0,0,0
69109500,mug,15,570066,5347213,69,saint louis,0,0,0,0
69110700,unnamed,15,532778,5352917,69,saint louis,0,0,0,0
69124500,tonikins,15,521010,5193939,69,saint louis,0,0,0,0
70021100,unnamed,15,457747,4952647,70,scott,0,0,0,0
70025300,shakopee memorial pond,15,460388,4961281,70,scott,0,0,0,0
71000200,twin,15,459940,5029034,71,sherburne,0,0,0,0
71004900,unnamed,15,455989,5036470,71,sherburne,0,0,0,0
71017300,unnamed,15,456820,5038438,71,sherburne,0,0,0,0
72000800,hillstrom,15,437017,4942926,72,sibley,0,0,0,0
73003000,unnamed,15,404455,5058024,73,stearns,0,0,0,0
73017800,schwinghammer,15,380675,5053520,73,stearns,0,0,0,0
73020900,unnamed,15,365080,5057420,73,stearns,0,0,0,0
73054000,unnamed,15,384336,5034858,73,stearns,0,0,0,0
75033900,unnamed,15,281445,5045850,75,stevens,0,0,0,0
76017300,unnamed,15,307351,5029210,76,swift,0,0,0,0
77009800,unnamed,15,361160,5073877,77,todd,0,0,0,0
77026500,unnamed,15,348301,5103299,77,todd,0,0,0,0
80006600,wadena city pond,15,337058,5145333,80,wadena,0,0,0,0
80007900,unnamed,15,357002,5138299,80,wadena,0,0,0,0
82009600,pepper's pond,15,509984,4970140,82,washington,0,0,0,0
82009800,ria,15,501441,4970470,82,washington,0,0,0,0
82013300,sunnybrook,15,506977,4988629,82,washington,0,0,0,1
82037100,unnamed,15,503706,4986431,82,washington,0,0,0,0
86008300,unnamed,15,436511,5010365,86,wright,0,0,0,0
86015000,unnamed,15,427145,5015873,86,wright,0,0,0,0
86022800,unnamed,15,417663,5013690,86,wright,0,0,0,0
86023500,unnamed,15,416660,5027080,86,wright,0,0,0,0
86028700,unnamed,15,402841,5013423,86,wright,0,0,0,0
86041600,unnamed,15,448864,5007947,86,wright,0,0,0,0
9007200,school,15,496489,5164362,9,carlton,0,0,0,0
9009100,unnamed,15,537660,5157235,9,carlton,0,0,0,0
9011100,unnamed,15,531980,5175837,9,carlton,0,0,0,0
9012100,unnamed,15,523350,5141406,9,carlton,0,0,0,0
9015600,unnamed,15,533171,5156427,9,carlton,0,0,0,0
1003900,unnamed,14,482256,5184295,1,aitkin,0,0,0,0
1021900,round,14,441921,5145748,1,aitkin,0,0,0,0
1022700,unnamed,14,442913,5149043,1,aitkin,0,0,0,0
1022900,unnamed,14,439880,5134912,1,aitkin,0,0,0,0
1023300,constance,14,444132,5137373,1,aitkin,0,0,0,0
1025700,unnamed,14,482794,5189224,1,aitkin,0,0,0,0
1026200,unnamed,14,464184,5203024,1,aitkin,0,0,0,0
1026900,unnamed,14,466698,5154398,1,aitkin,0,0,0,0
1027000,unnamed,14,470769,5162330,1,aitkin,0,0,0,0
11000200,little reservoir,14,438096,5191796,11,cass,0,0,0,0
11009700,upper menton,14,427132,5224362,11,cass,0,0,0,0
11010800,unnamed,14,412360,5187899,11,cass,0,0,0,0
11021700,unnamed,14,397908,5154013,11,cass,0,0,0,0
11021900,lost,14,397027,5152700,11,cass,0,0,0,0
11026600,squeedunk,14,398474,5199130,11,cass,0,0,0,0
11027800,unnamed,14,394456,5195194,11,cass,0,0,0,0
11033800,unnamed,14,391534,5174902,11,cass,0,0,0,0
11037200,tower,14,385509,5203591,11,cass,0,0,0,0
11037800,woodchuck,14,387910,5199896,11,cass,0,0,0,0
11043600,taylor,14,375168,5169032,11,cass,0,0,0,0
11044300,abel,14,380968,5181580,11,cass,0,0,0,0
11047100,recreation,14,375831,5210712,11,cass,0,0,0,0
11051800,unnamed,14,373925,5220113,11,cass,0,0,0,0
11061000,unnamed,14,395915,5151806,11,cass,0,0,0,0
11066600,jokela,14,396198,5168304,11,cass,0,0,0,0
11082900,unnamed,14,378251,5184939,11,cass,0,0,0,0
11089100,unnamed,14,379838,5206592,11,cass,0,0,0,0
11097600,unnamed,14,433270,5196420,11,cass,0,0,0,0
14023300,unnamed,14,255189,5182078,14,clay,0,0,0,0
15020100,unnamed,14,326495,5304521,15,clearwater,0,0,0,0
15024000,unnamed,14,325006,5318736,15,clearwater,0,0,0,0
15024100,unnamed,14,325343,5318467,15,clearwater,0,0,0,0
15024700,unnamed,14,308813,5234234,15,clearwater,0,0,0,0
15028000,unnamed,14,316526,5234992,15,clearwater,0,0,0,0
